date,canonical_port,portcalls_dry_bulk,portcalls_total,import_cargo_mt,export_cargo_mt,dry_bulk_calls_7d_avg,dry_bulk_calls_30d_avg,derived_congestion_index,est_waiting_days
2020-05-12,DHAMRA,2,2,35.9969303910303,0.0,1.7142857142857142,1.1666666666666667,0.6690921006118895,3.010914452753503
2020-05-13,DHAMRA,0,0,0.0,0.0,1.5714285714285714,1.1333333333333333,0.6410287331513121,2.884629299180905
2020-05-14,DHAMRA,0,0,0.0,0.0,1.4285714285714286,1.1,0.6101759674424228,2.7457918534909025
2020-05-15,DHAMRA,1,1,0.0,15.9644669907352,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-05-16,DHAMRA,2,2,0.6762972987555109,35.6524358384571,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-05-17,DHAMRA,1,1,51.6833995009858,0.0,1.1428571428571428,1.1,0.5146062326505889,2.31572804692765
2020-05-18,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0333333333333334,0.4364061875997187,1.9638278441987342
2020-05-19,DHAMRA,0,0,0.0,0.0,0.5714285714285714,1.0,0.3446009642287346,1.5507043390293056
2020-05-20,DHAMRA,0,0,0.0,0.0,0.5714285714285714,1.0,0.3446009642287346,1.5507043390293056
2020-05-21,DHAMRA,2,2,51.6833995009858,30.3933945994395,0.8571428571428571,1.0333333333333334,0.4364061875997187,1.9638278441987342
2020-05-22,DHAMRA,1,1,28.094378408637503,0.0,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-05-23,DHAMRA,1,1,48.265941038607195,0.0,0.7142857142857143,1.0333333333333334,0.3862427010007951,1.738092154503578
2020-05-24,DHAMRA,2,2,0.0,49.2047286506972,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-05-25,DHAMRA,1,1,44.182413933716504,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-05-26,DHAMRA,1,1,1.68171467987561,0.0,1.1428571428571428,1.1,0.5146062326505889,2.31572804692765
2020-05-27,DHAMRA,1,1,56.4533002224064,0.0,1.2857142857142858,1.0333333333333334,0.5905790004537695,2.657605502041963
2020-05-28,DHAMRA,1,1,0.0,47.4825163992175,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-05-29,DHAMRA,1,1,39.7896650813752,0.0,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-05-30,DHAMRA,2,2,41.4889685022846,14.331210386402098,1.2857142857142858,1.0666666666666667,0.5764057290038561,2.5938257805173524
2020-05-31,DHAMRA,0,0,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-06-01,DHAMRA,1,1,0.0,30.7837199677939,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-06-02,DHAMRA,1,1,0.0,13.6000077938762,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-06-03,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0333333333333334,0.4364061875997187,1.9638278441987342
2020-06-04,DHAMRA,1,1,0.695701810905171,0.0,0.8571428571428571,1.0666666666666667,0.4268676006272159,1.9209042028224717
2020-06-05,DHAMRA,1,1,0.0,30.1063633556704,0.8571428571428571,1.0666666666666667,0.4268676006272159,1.9209042028224717
2020-06-06,DHAMRA,1,1,22.3246237909999,10.424357352594399,0.7142857142857143,1.0666666666666667,0.37859036463180457,1.7036566408431206
2020-06-07,DHAMRA,1,1,0.0,52.871386646492695,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-06-08,DHAMRA,1,1,0.0,0.433558407262455,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-06-09,DHAMRA,1,1,0.0,50.9209556500079,0.8571428571428571,0.9666666666666667,0.4576142859711148,2.059264286870017
2020-06-10,DHAMRA,2,2,52.0485186932382,25.9270053817683,1.1428571428571428,0.9666666666666667,0.5679271670816257,2.555672251867316
2020-06-11,DHAMRA,3,3,127.5206926978,7.3130133270674,1.4285714285714286,1.0,0.6553990357712653,2.949295660970694
2020-06-12,DHAMRA,0,0,0.0,0.0,1.2857142857142858,1.0,0.6055324872205857,2.724896192492636
2020-06-13,DHAMRA,1,1,0.0,30.1140032722004,1.2857142857142858,1.0333333333333334,0.5905790004537695,2.657605502041963
2020-06-14,DHAMRA,2,2,106.275204330277,16.7692244596819,1.4285714285714286,1.0666666666666667,0.6245552730329997,2.810498728648499
2020-06-15,DHAMRA,1,1,47.639721983234,0.0,1.4285714285714286,1.0333333333333334,0.6396240336602096,2.878308151470943
2020-06-16,DHAMRA,1,1,0.0,14.048180559033801,1.4285714285714286,1.0333333333333334,0.6396240336602096,2.878308151470943
2020-06-17,DHAMRA,2,2,39.1372353022415,30.6742539435432,1.4285714285714286,1.1,0.6101759674424228,2.7457918534909025
2020-06-18,DHAMRA,1,1,0.0,10.943361033744301,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-06-19,DHAMRA,0,0,0.0,0.0,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-06-20,DHAMRA,0,0,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-06-21,DHAMRA,3,3,50.2323779828557,0.0,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-06-22,DHAMRA,1,1,73.5987467712998,0.0,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-06-23,DHAMRA,1,1,0.0,31.761349833915,1.1428571428571428,1.1,0.5146062326505889,2.31572804692765
2020-06-24,DHAMRA,1,1,0.0,46.2466589548474,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-06-25,DHAMRA,3,3,0.0,36.0116624466452,1.2857142857142858,1.1666666666666667,0.5381907749287074,2.421858487179183
2020-06-26,DHAMRA,1,1,0.0,12.0549419600028,1.4285714285714286,1.1666666666666667,0.5833971236320304,2.625287056344137
2020-06-27,DHAMRA,1,1,0.0,27.9431327707403,1.5714285714285714,1.1666666666666667,0.6272432035816201,2.8225944161172905
2020-06-28,DHAMRA,3,3,96.8994085914763,15.3346894877951,1.5714285714285714,1.2333333333333334,0.6013748409455077,2.706186784254785
2020-06-29,DHAMRA,2,2,92.1485188934293,28.8937713986102,1.7142857142857142,1.2333333333333334,0.6422037854560306,2.8899170345521377
2020-06-30,DHAMRA,0,0,0.0,0.0,1.5714285714285714,1.2333333333333334,0.6013748409455077,2.706186784254785
2020-07-01,DHAMRA,0,0,0.0,0.0,1.4285714285714286,1.2,0.5709465968834663,2.5692596859755983
2020-07-02,DHAMRA,2,2,52.383573777317,28.4681509751625,1.2857142857142858,1.2333333333333334,0.5159212565543568,2.321645654494606
2020-07-03,DHAMRA,1,1,63.5669395811054,0.0,1.2857142857142858,1.2666666666666666,0.5056388586631163,2.275374863984023
2020-07-04,DHAMRA,2,2,10.9161641545141,29.0709792734888,1.4285714285714286,1.3,0.537020041570215,2.4165901870659674
2020-07-05,DHAMRA,0,0,0.0,0.0,1.0,1.2666666666666666,0.4217022267039683,1.8976600201678573
2020-07-06,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.2333333333333334,0.3472216885692658,1.562497598561696
2020-07-07,DHAMRA,1,1,0.0,39.805012819080005,0.8571428571428571,1.2333333333333334,0.3875721872710126,1.7440748427195567
2020-07-08,DHAMRA,2,2,102.58671995652101,0.0,1.1428571428571428,1.2666666666666666,0.4634113848477697,2.085351231814964
2020-07-09,DHAMRA,1,1,0.0,35.6766790813893,1.0,1.2666666666666666,0.4217022267039683,1.8976600201678573
2020-07-10,DHAMRA,1,1,1.11296591080073,0.0,1.0,1.2333333333333334,0.42952637620559186,1.9328686929251635
2020-07-11,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.1333333333333333,0.36479277103013885,1.6415674696356248
2020-07-12,DHAMRA,1,1,0.58588836266096,0.0,0.8571428571428571,1.1666666666666667,0.40180276654345565,1.8081124494455505
2020-07-13,DHAMRA,1,1,0.0,17.777461954174303,1.0,1.1666666666666667,0.44663262720034713,2.009846822401562
2020-07-14,DHAMRA,1,1,3.47868106854297,0.0,1.0,1.1333333333333333,0.4559964896748816,2.0519842035369673
2020-07-15,DHAMRA,1,1,0.0,32.9180919324521,0.8571428571428571,1.1333333333333333,0.40961764897181335,1.8432794203731602
2020-07-16,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.1,0.3714563710360877,1.6715536696623947
2020-07-17,DHAMRA,2,2,0.0,82.0994005839378,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-07-18,DHAMRA,2,2,0.0,0.0,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-07-19,DHAMRA,1,1,0.0,0.0,1.1428571428571428,1.1666666666666667,0.49234753636589823,2.215563913646542
2020-07-20,DHAMRA,0,0,0.0,0.0,1.0,1.1666666666666667,0.44663262720034713,2.009846822401562
2020-07-21,DHAMRA,2,2,0.0,66.42423253757,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-07-22,DHAMRA,0,0,0.0,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-07-23,DHAMRA,0,0,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-07-24,DHAMRA,2,2,97.9457181574151,15.9752992016072,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-07-25,DHAMRA,1,1,74.37773137960549,0.0,0.8571428571428571,1.0333333333333334,0.4364061875997187,1.9638278441987342
2020-07-26,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0,0.3944675127794143,1.7751038075073642
2020-07-27,DHAMRA,2,2,0.0,51.9877873934775,1.0,1.0333333333333334,0.4879055854466635,2.1955751345099856
2020-07-28,DHAMRA,1,1,97.9457181574151,0.0,0.8571428571428571,0.9666666666666667,0.4576142859711148,2.059264286870017
2020-07-29,DHAMRA,2,2,0.0,49.3798270091608,1.1428571428571428,0.9666666666666667,0.5679271670816257,2.555672251867316
2020-07-30,DHAMRA,0,0,0.0,0.0,1.1428571428571428,0.9666666666666667,0.5679271670816257,2.555672251867316
2020-07-31,DHAMRA,1,1,0.0,33.9441351282206,1.0,1.0,0.5,2.25
2020-08-01,DHAMRA,2,2,43.5313025383237,1.01274837174336,1.1428571428571428,1.0,0.5533673727996529,2.490153177598438
2020-08-02,DHAMRA,3,3,0.0,51.1289455014321,1.5714285714285714,1.0666666666666667,0.670361700850297,3.0166276538263364
2020-08-03,DHAMRA,2,2,71.25467490456721,32.3219787145464,1.5714285714285714,1.0666666666666667,0.670361700850297,3.0166276538263364
2020-08-04,DHAMRA,0,0,0.0,0.0,1.4285714285714286,1.0666666666666667,0.6245552730329997,2.810498728648499
2020-08-05,DHAMRA,0,0,0.0,0.0,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-08-06,DHAMRA,1,1,51.5917352697971,0.0,1.2857142857142858,1.0666666666666667,0.5764057290038561,2.5938257805173524
2020-08-07,DHAMRA,1,1,0.0,0.0,1.2857142857142858,1.0333333333333334,0.5905790004537695,2.657605502041963
2020-08-08,DHAMRA,0,0,0.0,0.0,1.0,1.0,0.5,2.25
2020-08-09,DHAMRA,3,3,74.7376770007012,57.3508690707058,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-08-10,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0666666666666667,0.37859036463180457,1.7036566408431206
2020-08-11,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0333333333333334,0.3862427010007951,1.738092154503578
2020-08-12,DHAMRA,4,4,42.9062457730585,32.8000079499041,1.2857142857142858,1.1333333333333333,0.5502499566159056,2.476124804771575
2020-08-13,DHAMRA,2,2,78.5732759901536,0.0,1.4285714285714286,1.1666666666666667,0.5833971236320304,2.625287056344137
2020-08-14,DHAMRA,0,0,0.0,0.0,1.2857142857142858,1.1333333333333333,0.5502499566159056,2.476124804771575
2020-08-15,DHAMRA,1,1,44.8700893585957,0.0,1.4285714285714286,1.1666666666666667,0.5833971236320304,2.625287056344137
2020-08-16,DHAMRA,1,1,18.535900247547097,0.0,1.1428571428571428,1.1333333333333333,0.5031512187803152,2.2641804845114186
2020-08-17,DHAMRA,1,1,0.0,1.61700503490789,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-08-18,DHAMRA,2,2,44.8674159853709,18.507789271784098,1.5714285714285714,1.1333333333333333,0.6410287331513121,2.884629299180905
2020-08-19,DHAMRA,0,0,0.0,0.0,1.0,1.1333333333333333,0.4559964896748816,2.0519842035369673
2020-08-20,DHAMRA,2,2,0.0,34.7887957416594,1.0,1.1333333333333333,0.4559964896748816,2.0519842035369673
2020-08-21,DHAMRA,1,1,80.51265660162079,0.0,1.1428571428571428,1.1666666666666667,0.49234753636589823,2.215563913646542
2020-08-22,DHAMRA,1,1,0.0,33.4583392624098,1.1428571428571428,1.2,0.48215044559386533,2.169677005172394
2020-08-23,DHAMRA,1,1,51.513792528552,4.03276290166979,1.1428571428571428,1.1666666666666667,0.49234753636589823,2.215563913646542
2020-08-24,DHAMRA,1,1,39.940401189280706,0.0,1.1428571428571428,1.1666666666666667,0.49234753636589823,2.215563913646542
2020-08-25,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.1666666666666667,0.40180276654345565,1.8081124494455505
2020-08-26,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-08-27,DHAMRA,2,2,80.2333657216063,0.0,0.8571428571428571,1.1333333333333333,0.40961764897181335,1.8432794203731602
2020-08-28,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0666666666666667,0.37859036463180457,1.7036566408431206
2020-08-29,DHAMRA,1,1,0.0,0.0,0.7142857142857143,1.1,0.3714563710360877,1.6715536696623947
2020-08-30,DHAMRA,1,1,18.607518162843,9.93666777750512,0.7142857142857143,1.1,0.3714563710360877,1.6715536696623947
2020-08-31,DHAMRA,0,0,0.0,0.0,0.5714285714285714,1.0333333333333334,0.3383833439149577,1.5227250476173098
2020-09-01,DHAMRA,2,2,126.56638934636601,0.0,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-09-02,DHAMRA,1,1,0.695700380896888,0.0,1.0,0.9666666666666667,0.5129281522943221,2.308176685324449
2020-09-03,DHAMRA,1,1,0.0,14.3912567869591,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-09-04,DHAMRA,1,1,0.0,19.8059294546806,1.0,1.0333333333333334,0.4879055854466635,2.1955751345099856
2020-09-05,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-09-06,DHAMRA,3,3,58.54791935212371,9.93666777750512,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-09-07,DHAMRA,0,0,0.0,0.0,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-09-08,DHAMRA,2,2,0.0,37.0571591446475,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-09-09,DHAMRA,2,2,41.310498175681104,0.0,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-09-10,DHAMRA,2,2,67.1769950990232,48.0652372385374,1.4285714285714286,1.1666666666666667,0.5833971236320304,2.625287056344137
2020-09-11,DHAMRA,0,0,0.0,0.0,1.2857142857142858,1.0333333333333334,0.5905790004537695,2.657605502041963
2020-09-12,DHAMRA,1,1,0.0,10.2892115734209,1.4285714285714286,1.0,0.6553990357712653,2.949295660970694
2020-09-13,DHAMRA,1,1,82.5305476738334,0.0,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-09-14,DHAMRA,3,3,37.215036325686,0.0,1.5714285714285714,1.1,0.6553990357712653,2.949295660970694
2020-09-15,DHAMRA,0,0,0.0,0.0,1.2857142857142858,1.0666666666666667,0.5764057290038561,2.5938257805173524
2020-09-16,DHAMRA,2,2,35.54262929566249,0.0,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-09-17,DHAMRA,1,1,41.4255126017465,0.0,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-09-18,DHAMRA,1,1,14.7188753200412,12.6781321188421,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-09-19,DHAMRA,0,0,0.0,0.0,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-09-20,DHAMRA,1,1,30.5380866023944,0.0,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-09-21,DHAMRA,2,2,29.0140304950896,14.1302649247803,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-09-22,DHAMRA,2,2,125.747069840462,0.0,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-09-23,DHAMRA,0,0,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-09-24,DHAMRA,1,1,0.0,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-09-25,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-09-26,DHAMRA,1,1,0.0,18.496863148996102,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-09-27,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0666666666666667,0.4268676006272159,1.9209042028224717
2020-09-28,DHAMRA,1,1,0.0,0.0,0.7142857142857143,1.0666666666666667,0.37859036463180457,1.7036566408431206
2020-09-29,DHAMRA,0,0,0.0,0.0,0.42857142857142855,1.0333333333333334,0.29361724930457744,1.3212776218705984
2020-09-30,DHAMRA,2,2,133.37032209597498,0.0,0.7142857142857143,1.1,0.3714563710360877,1.6715536696623947
2020-10-01,DHAMRA,2,2,34.4204011429978,14.2801021423362,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-10-02,DHAMRA,1,1,29.0140304950896,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-03,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0666666666666667,0.4268676006272159,1.9209042028224717
2020-10-04,DHAMRA,1,1,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-10-05,DHAMRA,1,1,0.0,25.3562642376842,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-06,DHAMRA,2,2,43.534582262474096,6.4367087512140895,1.2857142857142858,1.0666666666666667,0.5764057290038561,2.5938257805173524
2020-10-07,DHAMRA,3,3,96.8384464761891,0.0,1.4285714285714286,1.1666666666666667,0.5833971236320304,2.625287056344137
2020-10-08,DHAMRA,1,1,27.5483922772792,0.0,1.2857142857142858,1.1333333333333333,0.5502499566159056,2.476124804771575
2020-10-09,DHAMRA,2,2,91.455538421799,28.4062192049421,1.4285714285714286,1.1333333333333333,0.5964647504663407,2.6840913770985333
2020-10-10,DHAMRA,3,3,38.1290694609082,26.7127044197647,1.8571428571428572,1.1666666666666667,0.7084266872818712,3.1879200927684206
2020-10-11,DHAMRA,0,0,0.0,0.0,1.7142857142857142,1.1666666666666667,0.6690921006118895,3.010914452753503
2020-10-12,DHAMRA,0,0,0.0,0.0,1.5714285714285714,1.1333333333333333,0.6410287331513121,2.884629299180905
2020-10-13,DHAMRA,1,1,0.0,0.0,1.4285714285714286,1.1333333333333333,0.5964647504663407,2.6840913770985333
2020-10-14,DHAMRA,2,2,0.0,53.2581776741626,1.2857142857142858,1.1,0.5629754755257897,2.533389639866054
2020-10-15,DHAMRA,1,1,0.0,38.0606286128174,1.2857142857142858,1.1333333333333333,0.5502499566159056,2.476124804771575
2020-10-16,DHAMRA,1,1,0.0,1.20847134321672,1.1428571428571428,1.1,0.5146062326505889,2.31572804692765
2020-10-17,DHAMRA,1,1,0.0,21.3199005291348,0.8571428571428571,1.1,0.4179562557371151,1.880803150817018
2020-10-18,DHAMRA,1,1,0.0,34.533994648668205,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-19,DHAMRA,0,0,0.0,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-20,DHAMRA,0,0,0.0,0.0,0.8571428571428571,1.0666666666666667,0.4268676006272159,1.9209042028224717
2020-10-21,DHAMRA,0,0,0.0,0.0,0.5714285714285714,1.0,0.3446009642287346,1.5507043390293056
2020-10-22,DHAMRA,1,1,6.045920503133559,0.0,0.5714285714285714,0.9666666666666667,0.3513066790563569,1.580880055753606
2020-10-23,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.9666666666666667,0.30259408338436405,1.3616733752296382
2020-10-24,DHAMRA,1,1,54.8297084202202,0.0,0.42857142857142855,0.9666666666666667,0.30259408338436405,1.3616733752296382
2020-10-25,DHAMRA,1,1,5.84175230905777,0.0,0.42857142857142855,1.0,0.2979366301210704,1.3407148355448169
2020-10-26,DHAMRA,2,2,0.0,13.3095151094579,0.7142857142857143,1.0333333333333334,0.3862427010007951,1.738092154503578
2020-10-27,DHAMRA,2,2,67.1769950990232,23.5561787715554,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-28,DHAMRA,0,0,0.0,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-10-29,DHAMRA,1,1,1.1396934494598199,0.0,1.0,1.1,0.46596181968382483,2.0968281885772115
2020-10-30,DHAMRA,1,1,67.1769950990232,0.0,1.1428571428571428,1.0666666666666667,0.5267601195780712,2.3704205381013206
2020-10-31,DHAMRA,1,1,43.472855566364,0.0,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-11-01,DHAMRA,1,1,0.585860840981215,0.0,1.1428571428571428,1.0333333333333334,0.5396630333881409,2.4284836502466343
2020-11-02,DHAMRA,1,1,41.468323059028904,0.0,1.0,1.0666666666666667,0.47657965106367606,2.144608429786542
2020-11-03,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0333333333333334,0.3862427010007951,1.738092154503578
2020-11-04,DHAMRA,0,0,0.0,0.0,0.7142857142857143,1.0,0.3944675127794143,1.7751038075073642
2020-11-05,DHAMRA,2,2,46.2263592025783,38.385311965297,0.8571428571428571,1.0,0.44663262720034713,2.009846822401562
2020-11-06,DHAMRA,1,1,42.7888056017686,0.0,0.8571428571428571,0.9333333333333333,0.4694259472076499,2.1124167624344246
2020-11-07,DHAMRA,1,1,98.1584474462124,0.0,0.8571428571428571,0.9333333333333333,0.4694259472076499,2.1124167624344246
2020-11-08,DHAMRA,2,2,87.1418857807306,0.0,1.0,0.9333333333333333,0.5267601195780712,2.3704205381013206
2020-11-09,DHAMRA,1,1,0.0,26.7800454555151,1.0,0.8666666666666667,0.5574376329113073,2.508469348100883
2020-11-10,DHAMRA,2,2,41.3483680209996,0.0,1.2857142857142858,0.9333333333333333,0.637915109917611,2.8706179946292494
2020-11-11,DHAMRA,2,2,1.19988759001045,40.7798029222408,1.5714285714285714,1.0,0.7020633698789296,3.1592851644551834
2020-11-12,DHAMRA,0,0,0.0,0.0,1.2857142857142858,0.9666666666666667,0.6213009810172364,2.7958544145775637
2020-11-13,DHAMRA,1,1,0.0,0.0,1.2857142857142858,0.9333333333333333,0.637915109917611,2.8706179946292494
2020-11-14,DHAMRA,1,1,0.0,0.0,1.2857142857142858,0.9333333333333333,0.637915109917611,2.8706179946292494
2020-11-15,DHAMRA,0,0,0.0,0.0,1.0,0.9,0.5415704832167999,2.4370671744755996
2020-11-16,DHAMRA,0,0,0.0,0.0,0.8571428571428571,0.8666666666666667,0.495879214182326,2.231456463820467
2020-11-17,DHAMRA,0,0,0.0,0.0,0.5714285714285714,0.8333333333333334,0.384278175693148,1.729251790619166
2020-11-18,DHAMRA,2,2,0.0,44.119497758936696,0.5714285714285714,0.9,0.3664169843549362,1.648876429597213
2020-11-19,DHAMRA,0,0,0.0,0.0,0.5714285714285714,0.9,0.3664169843549362,1.648876429597213
2020-11-20,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.9,0.3130896353396874,1.4089033590285933
2020-11-21,DHAMRA,1,1,28.2484728295055,0.655093533353778,0.42857142857142855,0.9,0.3130896353396874,1.4089033590285933
2020-11-22,DHAMRA,1,1,0.0,2.49378513511006,0.5714285714285714,0.9333333333333333,0.35855700680362323,1.6135065306163046
2020-11-23,DHAMRA,0,0,0.0,0.0,0.5714285714285714,0.9,0.3664169843549362,1.648876429597213
2020-11-24,DHAMRA,1,1,44.965970358974495,0.0,0.7142857142857143,0.9,0.4232309758150566,1.9045393911677546
2020-11-25,DHAMRA,1,1,0.0,44.055147005622295,0.5714285714285714,0.8666666666666667,0.37496170690176517,1.6873276810579432
2020-11-26,DHAMRA,0,0,0.0,0.0,0.5714285714285714,0.8,0.3944675127794143,1.7751038075073642
2020-11-27,DHAMRA,0,0,0.0,0.0,0.5714285714285714,0.8,0.3944675127794143,1.7751038075073642
2020-11-28,DHAMRA,1,1,25.3641237416361,0.0,0.5714285714285714,0.8,0.3944675127794143,1.7751038075073642
2020-11-29,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.7666666666666667,0.3404048297802547,1.5318217340111462
2020-11-30,DHAMRA,1,1,41.433649075502,0.0,0.5714285714285714,0.7666666666666667,0.4056476070907559,1.8254142319084017
2020-12-01,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.7333333333333333,0.3490138812211882,1.570562465495347
2020-12-02,DHAMRA,1,1,44.8639508192137,0.0,0.42857142857142855,0.7333333333333333,0.3490138812211882,1.570562465495347
2020-12-03,DHAMRA,2,2,45.7158335520458,10.8888583587855,0.7142857142857143,0.8,0.4599076870805793,2.069584591862607
2020-12-04,DHAMRA,1,1,27.9639281508999,0.0,0.8571428571428571,0.8333333333333334,0.5107126460737526,2.2982069073318865
2020-12-05,DHAMRA,2,2,126.149534231446,0.0,1.0,0.8333333333333334,0.574442516811659,2.5849913256524655
2020-12-06,DHAMRA,0,0,0.0,0.0,1.0,0.8,0.5926665999540697,2.6669996997933136
2020-12-07,DHAMRA,1,1,0.0,27.4226689895504,1.0,0.8,0.5926665999540697,2.6669996997933136
2020-12-08,DHAMRA,1,1,40.6975203725477,0.0,1.1428571428571428,0.7666666666666667,0.676125988345924,3.042566947556658
2020-12-09,DHAMRA,2,2,93.59587467991061,0.0,1.2857142857142858,0.8,0.7131463054619585,3.209158374578813
2020-12-10,DHAMRA,0,0,0.0,0.0,1.0,0.7333333333333333,0.6330803692548326,2.8488616616467466
2020-12-11,DHAMRA,1,1,46.8994776035944,0.0,1.0,0.7,0.6553990357712653,2.949295660970694
2020-12-12,DHAMRA,0,0,0.0,0.0,0.7142857142857143,0.7,0.5076524636341017,2.2844360863534576
2020-12-13,DHAMRA,4,4,148.074360499509,19.6026090197208,1.2857142857142858,0.8,0.7131463054619585,3.209158374578813
2020-12-14,DHAMRA,0,0,0.0,0.0,1.1428571428571428,0.7666666666666667,0.676125988345924,3.042566947556658
2020-12-15,DHAMRA,1,1,6.95785894047102,0.0,1.1428571428571428,0.8,0.6553990357712653,2.949295660970694
2020-12-16,DHAMRA,0,0,0.0,0.0,0.8571428571428571,0.8,0.5267601195780712,2.3704205381013206
2020-12-17,DHAMRA,0,0,0.0,0.0,0.8571428571428571,0.8,0.5267601195780712,2.3704205381013206
2020-12-18,DHAMRA,1,1,0.0,32.3960268366999,0.8571428571428571,0.7666666666666667,0.5441394571844889,2.4486275573302
2020-12-19,DHAMRA,1,1,22.3246237909999,10.424357352594399,1.0,0.8,0.5926665999540697,2.6669996997933136
2020-12-20,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.8,0.33260453459539463,1.4967204056792758
2020-12-21,DHAMRA,0,0,0.0,0.0,0.42857142857142855,0.7666666666666667,0.3404048297802547,1.5318217340111462
2020-12-22,DHAMRA,1,1,96.9855637742041,0.0,0.42857142857142855,0.7666666666666667,0.3404048297802547,1.5318217340111462
